AGI	object name	GO term	GO ID	Aspect	GOslim term
AT2G14570	AT2G14570.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14570	AT2G14570.1	zinc ion binding	GO:0008270	func	other binding
AT2G14570	AT2G14570.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14580	ATPRB1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14580	AT2G14580.1	extracellular region	GO:0005576	comp	extracellular
AT2G14580	ATPRB1	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT2G14580	ATPRB1	response to salicylic acid stimulus	GO:0009751	proc	other biological processes
AT2G14580	ATPRB1	response to jasmonic acid stimulus	GO:0009753	proc	other biological processes
AT2G14590	AT2G14590.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14590	AT2G14590.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14590	AT2G14590.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14595	AT2G14595.1	transposase activity	GO:0004803	func	other enzyme activity
AT2G14610	AT2G14610.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14610	AT2G14610.1	extracellular region	GO:0005576	comp	extracellular
AT2G14610	PR1	defense response	GO:0006952	proc	other biological processes
AT2G14610	PR1	systemic acquired resistance	GO:0009627	proc	response to abiotic or biotic stimulus
AT2G14610	PR1	response to vitamin B1	GO:0010266	proc	other physiological processes
AT2G14620	AT2G14620.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT2G14620	AT2G14620.1	endomembrane system	GO:0012505	comp	other membranes
AT2G14620	AT2G14620.1	"hydrolase activity, acting on glycosyl bonds"	GO:0016798	func	hydrolase activity
AT2G14630	AT2G14630.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14630	AT2G14630.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14630	AT2G14630.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14660	AT2G14660.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14660	AT2G14660.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14660	AT2G14660.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14670	AT2G14670.1	sugar porter activity	GO:0005351	func	transporter activity
AT2G14670	AT2G14670.1	transport	GO:0006810	proc	transport
AT2G14670	AT2G14670.1	sucrose:hydrogen symporter activity	GO:0008506	func	transporter activity
AT2G14670	AT2G14670.1	carbohydrate transporter activity	GO:0015144	func	transporter activity
AT2G14670	AT2G14670.1	sucrose transport	GO:0015770	proc	transport
AT2G14670	AT2G14670.1	membrane	GO:0016020	comp	other membranes
AT2G14680	AT2G14680.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14680	AT2G14680.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14680	AT2G14680.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14690	AT2G14690.1	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT2G14690	AT2G14690.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT2G14690	AT2G14690.1	endomembrane system	GO:0012505	comp	other membranes
AT2G14700	AT2G14700.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14700	AT2G14700.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14700	AT2G14700.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14720	AT2G14720.2	calcium ion binding	GO:0005509	func	other binding
AT2G14720	AT2G14720.2	Golgi trans face	GO:0005802	comp	other intracellular components
AT2G14720	AT2G14720.2	integral to plasma membrane	GO:0005887	comp	other cellular components
AT2G14720	AT2G14720.2	protein targeting to vacuole	GO:0006623	proc	cell organization and biogenesis
AT2G14720	AT2G14720.2	peptidase activity	GO:0008233	func	hydrolase activity
AT2G14720	AT2G14720.2	Golgi transport complex	GO:0017119	comp	other intracellular components
AT2G14730	AT2G14730.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14730	AT2G14730.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14730	AT2G14730.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14740	AT2G14740.2	calcium ion binding	GO:0005509	func	other binding
AT2G14740	AT2G14740.2	integral to plasma membrane	GO:0005887	comp	other cellular components
AT2G14740	AT2G14740.2	protein targeting to vacuole	GO:0006623	proc	cell organization and biogenesis
AT2G14740	AT2G14740.2	intracellular protein transport	GO:0006886	proc	cell organization and biogenesis
AT2G14740	AT2G14740.2	peptidase activity	GO:0008233	func	hydrolase activity
AT2G14740	AT2G14740.2	Golgi transport complex	GO:0017119	comp	other intracellular components
AT2G14750	AT2G14750.1	sulfate assimilation	GO:0000103	proc	other physiological processes
AT2G14750	APK	adenylylsulfate kinase activity	GO:0004020	func	transferase activity
AT2G14750	AT2G14750.1	ATP binding	GO:0005524	func	nucleotide binding
AT2G14750	APK	plastid	GO:0009536	comp	plastid
AT2G14750	AT2G14750.1	kinase activity	GO:0016301	func	kinase activity
AT2G14750	APK	phosphorylation	GO:0016310	proc	other physiological processes
AT2G14750	AT2G14750.1	"transferase activity, transferring phosphorus-containing groups"	GO:0016772	func	transferase activity
AT2G14770	AT2G14770.2	proteolysis	GO:0006508	proc	other physiological processes
AT2G14770	AT2G14770.2	cysteine-type peptidase activity	GO:0008234	func	hydrolase activity
AT2G14777	AT2G14777.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14777	AT2G14777.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14777	AT2G14777.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14800	AT2G14800.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14800	AT2G14800.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14800	AT2G14800.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14810	AT2G14810.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14810	AT2G14810.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14810	AT2G14810.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G14830	AT2G14830.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14830	AT2G14830.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14835	AT2G14835.2	protein binding	GO:0005515	func	protein binding
AT2G14835	AT2G14835.2	zinc ion binding	GO:0008270	func	other binding
AT2G14835	AT2G14835.2	endomembrane system	GO:0012505	comp	other membranes
AT2G14850	AT2G14850.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14850	AT2G14850.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14850	AT2G14850.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14860	AT2G14860.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14860	AT2G14860.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14860	AT2G14860.1	peroxisomal membrane	GO:0005778	comp	other intracellular components
AT2G14880	AT2G14880.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14880	AT2G14880.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14880	AT2G14880.1	nucleus	GO:0005634	comp	nucleus
AT2G14880	AT2G14880.1	chloroplast	GO:0009507	comp	chloroplast
AT2G14890	AT2G14890.2	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14890	AT2G14890.2	G-protein coupled receptor protein signaling pathway	GO:0007186	proc	signal transduction
AT2G14890	AT2G14890.1	anchored to membrane	GO:0031225	comp	other cellular components
AT2G14900	AT2G14900.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14900	AT2G14900.1	response to gibberellic acid stimulus	GO:0009739	proc	other biological processes
AT2G14900	AT2G14900.1	endomembrane system	GO:0012505	comp	other membranes
AT2G14910	AT2G14910.2	chloroplast	GO:0009507	comp	chloroplast
AT2G14920	AT2G14920.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14920	AT2G14920.1	sulfotransferase activity	GO:0008146	func	transferase activity
AT2G14920	AT2G14920.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14950	AT2G14950.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G14950	AT2G14950.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT2G14960	AT2G14960.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14960	AT2G14960.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G14960	AT2G14960.1	response to auxin stimulus	GO:0009733	proc	other biological processes
AT2G14970	AT2G14970.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G14980	AT2G14980.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15000	AT2G15000.2	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15000	AT2G15000.2	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15000	AT2G15000.2	chloroplast	GO:0009507	comp	chloroplast
AT2G15010	AT2G15010.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15010	AT2G15010.1	defense response	GO:0006952	proc	other biological processes
AT2G15010	AT2G15010.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15010	AT2G15010.1	toxin receptor binding	GO:0050827	func	receptor binding or activity
AT2G15020	AT2G15020.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15020	AT2G15020.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15020	AT2G15020.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15050	AT2G15050.2	lipid transport	GO:0006869	proc	transport
AT2G15050	AT2G15050.2	lipid binding	GO:0008289	func	other binding
AT2G15050	AT2G15050.2	endomembrane system	GO:0012505	comp	other membranes
AT2G15060	AT2G15060.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15070	AT2G15070.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15080	AT2G15080.2	protein binding	GO:0005515	func	protein binding
AT2G15080	AT2G15080.2	defense response	GO:0006952	proc	other biological processes
AT2G15080	AT2G15080.2	signal transduction	GO:0007165	proc	signal transduction
AT2G15080	AT2G15080.2	endomembrane system	GO:0012505	comp	other membranes
AT2G15080	AT2G15080.1	kinase activity	GO:0016301	func	kinase activity
AT2G15090	AT2G15090.1	very-long-chain fatty acid metabolism	GO:0000038	proc	other physiological processes
AT2G15090	AT2G15090.1	acyltransferase activity	GO:0008415	func	transferase activity
AT2G15090	AT2G15090.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15090	AT2G15090.1	fatty acid elongation	GO:0030497	proc	other physiological processes
AT2G15120	AT2G15120.1	physiological defense response	GO:0002217	proc	other physiological processes
AT2G15130	AT2G15130.1	physiological defense response	GO:0002217	proc	other physiological processes
AT2G15130	AT2G15130.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15150	AT2G15150.1	transposase activity	GO:0004803	func	other enzyme activity
AT2G15210	AT2G15210.1	transposase activity	GO:0004803	func	other enzyme activity
AT2G15220	AT2G15220.1	physiological defense response	GO:0002217	proc	other physiological processes
AT2G15220	AT2G15220.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15230	AT2G15230.1	phospholipase activity	GO:0004620	func	hydrolase activity
AT2G15230	AT2G15230.1	triacylglycerol lipase activity	GO:0004806	func	hydrolase activity
AT2G15230	AT2G15230.1	extracellular space	GO:0005615	comp	other cellular components
AT2G15230	AT2G15230.1	hydrolase activity	GO:0016787	func	hydrolase activity
AT2G15230	AT2G15230.1	galactolipase activity	GO:0047714	func	hydrolase activity
AT2G15240	AT2G15240.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15240	AT2G15240.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15240	AT2G15240.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15260	AT2G15260.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15260	AT2G15260.1	zinc ion binding	GO:0008270	func	other binding
AT2G15270	AT2G15270.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15270	AT2G15270.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15270	AT2G15270.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15280	AT2G15280.2	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15280	AT2G15280.2	endoplasmic reticulum	GO:0005783	comp	ER
AT2G15290	AT2G15290.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15290	AT2G15290.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15290	AT2G15290.1	chloroplast	GO:0009507	comp	chloroplast
AT2G15300	AT2G15300.1	protein serine/threonine kinase activity	GO:0004674	func	transferase activity
AT2G15300	AT2G15300.1	ATP binding	GO:0005524	func	nucleotide binding
AT2G15300	AT2G15300.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT2G15300	AT2G15300.1	transmembrane receptor protein tyrosine kinase signaling pathway	GO:0007169	proc	signal transduction
AT2G15300	AT2G15300.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15300	AT2G15300.1	kinase activity	GO:0016301	func	kinase activity
AT2G15310	AT2G15310.1	GTP binding	GO:0005525	func	nucleotide binding
AT2G15310	AT2G15310.1	intracellular	GO:0005622	comp	other intracellular components
AT2G15310	AT2G15310.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15310	AT2G15310.1	N-terminal protein myristoylation	GO:0006499	proc	other physiological processes
AT2G15320	AT2G15320.1	protein binding	GO:0005515	func	protein binding
AT2G15320	AT2G15320.1	signal transduction	GO:0007165	proc	signal transduction
AT2G15320	AT2G15320.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15325	AT2G15325.1	lipid transport	GO:0006869	proc	transport
AT2G15325	AT2G15325.1	lipid binding	GO:0008289	func	other binding
AT2G15325	AT2G15325.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15340	AT2G15340.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15340	AT2G15340.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15340	AT2G15340.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15350	FUT10	fucosyltransferase activity	GO:0008417	func	transferase activity
AT2G15350	AT2G15350.1	membrane	GO:0016020	comp	other membranes
AT2G15350	AT2G15350.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G15350	AT2G15350.1	cell wall biosynthesis	GO:0042546	proc	cell organization and biogenesis
AT2G15360	AT2G15360.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15360	AT2G15360.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15360	AT2G15360.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15370	FUT5	fucosyltransferase activity	GO:0008417	func	transferase activity
AT2G15370	AT2G15370.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15370	AT2G15370.1	membrane	GO:0016020	comp	other membranes
AT2G15370	AT2G15370.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G15370	AT2G15370.1	cell wall biosynthesis	GO:0042546	proc	cell organization and biogenesis
AT2G15390	AT2G15390.2	fucosyltransferase activity	GO:0008417	func	transferase activity
AT2G15390	AT2G15390.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15390	AT2G15390.2	membrane	GO:0016020	comp	other membranes
AT2G15390	AT2G15390.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G15390	AT2G15390.2	cell wall biosynthesis	GO:0042546	proc	cell organization and biogenesis
AT2G15400	AT2G15400.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT2G15400	AT2G15400.1	DNA-directed RNA polymerase activity	GO:0003899	func	transferase activity
AT2G15400	AT2G15400.1	nucleus	GO:0005634	comp	nucleus
AT2G15400	AT2G15400.1	transcription	GO:0006350	proc	transcription
AT2G15420	AT2G15420.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15430	AT2G15430.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT2G15430	AT2G15430.1	DNA-directed RNA polymerase activity	GO:0003899	func	transferase activity
AT2G15430	AT2G15430.1	nucleus	GO:0005634	comp	nucleus
AT2G15430	AT2G15430.1	nucleolus	GO:0005730	comp	other intracellular components
AT2G15430	AT2G15430.1	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT2G15430	AT2G15430.1	transcription	GO:0006350	proc	transcription
AT2G15440	AT2G15440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15440	AT2G15440.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15440	AT2G15440.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15450	AT2G15450.1	polygalacturonase activity	GO:0004650	func	hydrolase activity
AT2G15450	AT2G15450.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT2G15450	AT2G15450.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15460	AT2G15460.1	polygalacturonase activity	GO:0004650	func	hydrolase activity
AT2G15460	AT2G15460.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT2G15460	AT2G15460.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15470	AT2G15470.1	polygalacturonase activity	GO:0004650	func	hydrolase activity
AT2G15470	AT2G15470.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT2G15470	AT2G15470.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15480	AT2G15480.1	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G15480	AT2G15480.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15480	AT2G15480.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G15480	AT2G15480.1	response to other organism	GO:0051707	proc	response to abiotic or biotic stimulus
AT2G15490	AT2G15490.2	UDP-glycosyltransferase activity	GO:0008194	func	transferase activity
AT2G15490	AT2G15490.2	endomembrane system	GO:0012505	comp	other membranes
AT2G15490	AT2G15490.1	"transferase activity, transferring glycosyl groups"	GO:0016757	func	transferase activity
AT2G15490	AT2G15490.1	response to other organism	GO:0051707	proc	response to abiotic or biotic stimulus
AT2G15500	AT2G15500.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15500	AT2G15500.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15520	AT2G15520.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15520	AT2G15520.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15530	AT2G15530.2	protein binding	GO:0005515	func	protein binding
AT2G15530	AT2G15530.2	zinc ion binding	GO:0008270	func	other binding
AT2G15535	AT2G15535.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15535	AT2G15535.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15535	AT2G15535.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15550	AT2G15550.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15550	AT2G15550.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15550	AT2G15550.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15570	AT2G15570.1	chloroplast	GO:0009507	comp	chloroplast
AT2G15570	AT2G15570.1	thiol-disulfide exchange intermediate activity	GO:0030508	func	other enzyme activity
AT2G15580	AT2G15580.1	protein binding	GO:0005515	func	protein binding
AT2G15580	AT2G15580.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15580	AT2G15580.1	zinc ion binding	GO:0008270	func	other binding
AT2G15600	AT2G15600.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15600	AT2G15600.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15600	AT2G15600.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15610	AT2G15610.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15610	AT2G15610.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15610	AT2G15610.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15620	AT2G15620.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15620	AT2G15620.1	electron transport	GO:0006118	proc	electron transport or energy pathways
AT2G15620	AT2G15620.1	ferredoxin-nitrate reductase activity	GO:0047889	func	other enzyme activity
AT2G15620	NIR1	nitrite reductase (NO-forming) activity	GO:0050421	func	other enzyme activity
AT2G15630	AT2G15630.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15630	AT2G15630.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15630	AT2G15630.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15640	AT2G15640.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15640	AT2G15640.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15640	AT2G15640.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15660	AT2G15660.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15660	AT2G15660.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT2G15660	AT2G15660.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15670	AT2G15670.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15670	AT2G15670.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15670	AT2G15670.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15680	AT2G15680.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15680	AT2G15680.1	calcium ion binding	GO:0005509	func	other binding
AT2G15680	AT2G15680.1	chloroplast	GO:0009507	comp	chloroplast
AT2G15690	AT2G15690.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15690	AT2G15690.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15690	AT2G15690.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15695	AT2G15695.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15695	AT2G15695.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15695	AT2G15695.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15740	AT2G15740.1	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT2G15740	AT2G15740.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT2G15740	AT2G15740.1	intracellular	GO:0005622	comp	other intracellular components
AT2G15740	AT2G15740.1	zinc ion binding	GO:0008270	func	other binding
AT2G15740	AT2G15740.1	chloroplast	GO:0009507	comp	chloroplast
AT2G15740	AT2G15740.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT2G15750	AT2G15750.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15750	AT2G15750.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15760	AT2G15760.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15760	AT2G15760.1	calmodulin binding	GO:0005516	func	protein binding
AT2G15760	AT2G15760.1	chloroplast	GO:0009507	comp	chloroplast
AT2G15780	AT2G15780.1	copper ion binding	GO:0005507	func	other binding
AT2G15780	AT2G15780.1	electron transport	GO:0006118	proc	electron transport or energy pathways
AT2G15780	AT2G15780.1	electron carrier activity	GO:0009055	func	other enzyme activity
AT2G15780	AT2G15780.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15790	SQN	peptidyl-prolyl cis-trans isomerase activity	GO:0003755	func	other enzyme activity
AT2G15790	SQN	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15790	SQN	vegetative phase change	GO:0010050	proc	developmental processes
AT2G15800	AT2G15800.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15800	AT2G15800.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15800	AT2G15800.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15820	AT2G15820.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15820	AT2G15820.1	endonuclease activity	GO:0004519	func	hydrolase activity
AT2G15820	AT2G15820.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15830	AT2G15830.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15830	AT2G15830.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15830	AT2G15830.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15860	AT2G15860.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15880	AT2G15880.1	structural constituent of cell wall	GO:0005199	func	structural molecule activity
AT2G15880	AT2G15880.1	protein binding	GO:0005515	func	protein binding
AT2G15880	AT2G15880.1	endomembrane system	GO:0012505	comp	other membranes
AT2G15890	AT2G15890.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15890	AT2G15890.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15890	AT2G15890.1	chloroplast	GO:0009507	comp	chloroplast
AT2G15900	AT2G15900.1	protein binding	GO:0005515	func	protein binding
AT2G15900	AT2G15900.1	intracellular signaling cascade	GO:0007242	proc	signal transduction
AT2G15900	AT2G15900.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15900	AT2G15900.1	phosphoinositide binding	GO:0035091	func	other binding
AT2G15930	AT2G15930.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15930	AT2G15930.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15930	AT2G15930.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G15940	AT2G15940.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15940	AT2G15940.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT2G15960	AT2G15960.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G15960	AT2G15960.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15960	AT2G15960.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G15970	AT2G15970.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G15970	COR413-PM1	plasma membrane	GO:0005886	comp	plasma membrane
AT2G15970	COR413-PM1	cold acclimation	GO:0009631	proc	response to abiotic or biotic stimulus
AT2G15970	COR413-PM1	response to abscisic acid stimulus	GO:0009737	proc	other biological processes
AT2G15970	COR413-PM1	cellular response to water deprivation	GO:0042631	proc	response to abiotic or biotic stimulus
AT2G16005	AT2G16005.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G16005	AT2G16005.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G16005	AT2G16005.1	endomembrane system	GO:0012505	comp	other membranes
AT2G16010	AT2G16010.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G16010	AT2G16010.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G16010	AT2G16010.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G16020	AT2G16020.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G16020	AT2G16020.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G16020	AT2G16020.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G16030	AT2G16030.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G16030	AT2G16030.1	endomembrane system	GO:0012505	comp	other membranes
AT2G16040	AT2G16040.1	biological process unknown	GO:0000004	proc	biological process unknown
AT2G16040	AT2G16040.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G16040	AT2G16040.1	protein dimerization activity	GO:0046983	func	protein binding
AT2G16060	AHB1	response to hypoxia	GO:0001666	proc	response to stress
AT2G16060	AHB1	oxygen transporter activity	GO:0005344	func	transporter activity
AT2G16060	AHB1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT2G16060	AHB1	oxygen binding	GO:0019825	func	other binding
AT2G16070	AT2G16070.2	molecular function unknown	GO:0005554	func	molecular function unknown
AT2G16070	AT2G16070.1	mitochondrion	GO:0005739	comp	mitochondria
AT2G16090	AT2G16090.1	protein binding	GO:0005515	func	protein binding
AT2G16090	AT2G16090.1	zinc ion binding	GO:0008270	func	other binding
AT2G16100	AT2G16100.1	biological process unknown	GO:0000004	proc	biological process unknown
